file,vehicle_id,accel_time_lt_30_s,accel_time_30_50_s,accel_time_50_70_s,accel_time_gt_70_s,accel_total_time_s,accel_pct_lt_30,accel_pct_30_50,accel_pct_50_70,accel_pct_gt_70,motor0_time_above_0_8_s,motor0_time_above_0_9_s,motor0_time_above_1_0_s,motor1_time_above_0_8_s,motor1_time_above_0_9_s,motor1_time_above_1_0_s,motor2_time_above_0_8_s,motor2_time_above_0_9_s,motor2_time_above_1_0_s,motor3_time_above_0_8_s,motor3_time_above_0_9_s,motor3_time_above_1_0_s,peak_accel_events,accel_clipping_time_s,accel_clipping_events
20251021003424.ulg,EL-051,609.9971350000001,266.030713,106.9663,43.007352000000004,1026.0015,0.5945382487257572,0.25928881487990024,0.10425550060111997,0.041917435793222525,0.007597,0.0,0.0,0.0038,0.0,0.0,0.003805,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
20251029111016.ulg,EL-051,95.01234000000001,55.984138,32.999866,42.00154499999999,225.99788900000001,0.4204125110212866,0.2477197386564969,0.14601847011057698,0.18584928021163946,0.039466,0.018492,0.006165,1.805872,0.06657300000000001,0.003701,0.007389,0.003683,0.003683,0.107334,0.038211999999999996,0.011082999999999999,15.0,0.0,18.0
20251022220022.ulg,EL-051,740.001712,403.98696399999994,177.012891,56.997504,1377.999071,0.5370117640667118,0.29316925715111747,0.128456466136471,0.04136251264569975,0.08996,0.0,0.0,0.0,0.0,0.0,0.003801,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20251022230818.ulg,EL-051,883.971177,340.029945,102.008957,45.990502,1372.000581,0.6442935879485608,0.24783513192987489,0.07435052026410184,0.03352075985746248,0.0,0.0,0.0,0.003795,0.003795,0.0,0.003795,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
20251029140520.ulg,EL-051,8.99865,0.0,0.0,0.0,8.99865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251029140544.ulg,EL-051,8.000951999999998,0.0,0.0,0.0,8.000951999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251029142130.ulg,EL-051,8.997554999999998,0.0,0.0,0.0,8.997554999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251104092544.ulg,EL-051,6.995906,0.0,0.0,0.0,6.995906,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251029115340.ulg,EL-051,384.984224,138.99014799999998,92.991535,213.03454900000003,830.000456,0.4638361596273629,0.16745791763757775,0.11203793242253351,0.25666799031252585,0.0,0.0,0.0,14.179636,0.8865400000000001,0.0,0.006402,0.0,0.0,3.321534,0.010143,0.0,81.0,0.0,43.0
20251029125524.ulg,EL-051,698.995267,315.008096,233.985169,371.013903,1619.0024349999999,0.4317444198284977,0.19456925399868225,0.14452428479516155,0.2291620413776586,0.774267,0.016108,0.0,29.665193000000002,1.9996580000000002,0.07964500000000001,28.397639,11.12032,3.743126,14.082552,2.2523950000000004,0.537854,140.0,0.0,0.0
20251021011308.ulg,EL-051,927.926741,561.013051,244.053956,102.007589,1835.001337,0.5056817792389434,0.30572896034898095,0.13299933415797832,0.05558992625409733,0.514022,0.10880899999999996,0.015217000000000001,3.050503,0.11521899999999999,0.0,0.734301,0.41652399999999995,0.159462,0.046949,0.0,0.0,3.0,0.0,0.0
20251104093340.ulg,EL-051,286.996041,92.009279,38.99964500000001,32.995315,451.00028000000003,0.6363544630171848,0.2040115784407052,0.08647366028242821,0.07316029825968177,4.694603,1.584169,0.501084,0.849062,0.220015,0.031663,1.844821,0.869321,0.40408099999999997,0.689252,0.129244,0.013772,14.0,0.0,890.0
20251104125434.ulg,EL-051,4.000197,0.0,0.0,0.0,4.000197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251104120118.ulg,EL-051,817.0459979999999,492.96974,173.991199,73.992883,1557.99982,0.524419828238491,0.3164119364275665,0.11167600712559773,0.04749222820834473,0.596986,0.011394999999999999,0.003793,1.1324290000000001,0.054447999999999996,0.003799,0.015195,0.0,0.0,0.18610100000000002,0.019018999999999998,0.0,18.0,0.0,0.0
20251029134510.ulg,EL-051,634.993506,421.028059,278.978255,326.002188,1661.002008,0.3822954475320538,0.25347835642110794,0.16795780718887607,0.1962683888579622,1.0206819999999999,0.120309,0.007549999999999999,24.445438,6.022875,1.1989509999999999,1.4216460000000002,0.4453619999999999,0.09245500000000001,52.998324999999994,16.913854,5.752191,109.0,0.0,4.0
20251029150310.ulg,EL-051,775.996877,615.9992609999999,292.993581,125.01007699999998,1809.999796,0.42872760467427146,0.3403311217831761,0.1618749248743009,0.06906634866825144,0.028365,0.013570000000000002,0.0,30.012183999999998,2.598033,0.050520999999999996,0.0,0.0,0.0,2.2820739999999997,0.573601,0.23068500000000003,16.0,0.0,0.0
20251107000346.ulg,EL-051,5.001257,0.0,0.0,0.0,5.001257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251107001634.ulg,EL-051,6.002318,0.0,0.0,0.0,6.002318,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251104132912.ulg,EL-051,1164.0137260000001,614.993922,200.004525,74.99050100000001,2054.0026740000003,0.566705068466722,0.29941242520505107,0.09737305970031078,0.03650944662791612,0.032067,0.0,0.0,0.003701,0.0,0.0,0.007393,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
20251104124350.ulg,EL-051,838.0212349999999,564.001091,239.007181,83.96918799999999,1724.9986950000002,0.4858097791198618,0.3269574015532805,0.13855499235609564,0.04867782697076184,0.14309100000000002,0.003803,0.0,0.17316700000000002,0.016403,0.003747,0.09740800000000001,0.013982,0.0,0.097448,0.015178,0.0,11.0,0.0,0.0
20251104141806.ulg,EL-051,1156.98268,485.01908299999997,101.99139,26.006312,1769.9994649999999,0.653662728649469,0.27402216361686865,0.057622271654189455,0.014692836079473054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002535,0.0,0.0,1.0,0.0,0.0
log_37_2025-10-13-12-04-38.ulg,EL-051,162.001736,56.004185,24.997407000000003,2.996794,246.00012199999998,0.6585433156817703,0.22765917571374214,0.10161542521511434,0.01218208338937328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251112210210.ulg,EL-051,748.0014180000001,234.003955,38.991771,7.005723999999999,1028.002868,0.7276258085303319,0.2276296713600219,0.03792963250760113,0.006814887602045094,0.0,0.0,0.0,0.015201,0.0,0.0,0.0,0.0,0.0,0.006285,0.0,0.0,0.0,0.0,0.0
20251104152700.ulg,EL-051,921.9865769999999,570.9898390000001,257.012115,89.010319,1838.99885,0.5013524489153433,0.31048950302497474,0.1397565392713541,0.048401508788327954,0.014785999999999999,0.0,0.0,0.013541000000000001,0.003696,0.0,0.0,0.0,0.0,0.236853,0.014797000000000001,0.0,9.0,0.0,20.0
20251112212910.ulg,EL-051,648.964217,228.029655,36.000416,9.003415,921.997703,0.7038674986807424,0.2473212831854528,0.03904610161485402,0.009765116518950807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_43_2025-10-13-14-00-40.ulg,EL-051,353.98503000000005,239.018866,122.992249,44.004352000000004,760.000497,0.46576947172706923,0.31449830222939973,0.16183180074946715,0.057900425294063994,0.44963000000000003,0.07476300000000001,0.003809,0.119049,0.007587,0.0,0.054428000000000004,0.0,0.0,0.094953,0.0076170000000000005,0.0,3.0,0.0,0.0
20251112215052.ulg,EL-051,557.0012710000001,251.990138,63.01038899999999,11.997267999999998,883.9990660000001,0.6300926012516851,0.285057018374723,0.07127879589863728,0.013571584474954634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015044202.ulg,EL-053,5.998834,0.0,0.0,0.0,5.998834,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015044214.ulg,EL-053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015044210.ulg,EL-053,3.000029,0.0,0.0,0.0,3.000029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015044244.ulg,EL-053,9.002640000000001,0.0,0.0,0.0,9.002640000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251112202038.ulg,EL-051,820.9775729999999,290.009354,65.011155,13.000465,1188.9985470000001,0.690478197026762,0.24391060420698726,0.05467723670817908,0.010933962058071378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20251015044330.ulg,EL-053,9.999374000000001,0.0,0.0,0.0,9.999374000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251015195004.ulg,EL-053,52.994024,14.009839000000003,1.9947219999999999,0.0,68.99858499999999,0.7680450838230959,0.20304530882771007,0.02890960734919419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_52_2025-10-13-20-48-14.ulg,EL-051,807.0105100000001,377.017282,151.97220399999998,52.002749,1388.0027450000002,0.5814185259410275,0.2716257466767474,0.10948984398442234,0.03746588339780264,12.370913999999999,6.9008519999999995,3.8625940000000005,7.496119,2.837042,0.937299,11.699549000000001,6.764771,3.978422,15.838049000000002,2.998049,0.9417319999999999,3.0,0.0,0.0
log_3_2025-10-24-14-47-14.ulg,EL-052,461.029335,305.96580500000005,65.019585,5.0014199999999995,837.016145,0.5508010063533482,0.3655434925929655,0.07768020412557275,0.0059752969281136135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007396,0.0,0.0,0.0,0.0,0.0
20251015055944.ulg,EL-054,4.9976199999999995,0.0,0.0,0.0,4.9976199999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_6_2025-10-24-13-54-32.ulg,EL-053,1186.978914,731.993971,176.03092300000003,12.996859999999998,2108.000668,0.5630827978466276,0.34724560675518723,0.0835061039933219,0.0061654914048632535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log_59_2025-10-14-00-15-24.ulg,EL-051,550.99956,333.016077,211.96989399999998,98.015382,1194.0009129999999,0.4614733154730846,0.27890772391729324,0.1775290887068191,0.08208987190280316,7.959513000000001,3.0736310000000002,1.0420530000000001,0.995157,0.089839,0.0076,3.4598050000000002,1.272329,0.551901,23.641671000000002,9.058765,4.941417,11.0,0.0,0.0
20251015205530.ulg,EL-054,57.999628,7.003101000000001,1.9978660000000001,0.0,67.00059499999999,0.8656584019888183,0.10452296729603673,0.029818630715145147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024221202.ulg,EL-053,1330.931947,688.051655,155.01932,8.995980999999999,2182.9989029999997,0.6096805386255387,0.31518644102589366,0.07101209248752427,0.004120927861043455,0.0,0.0,0.0,0.009918999999999999,0.0,0.0,0.009918999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024183806.ulg,EL-054,485.01245500000005,244.02263100000002,96.96745399999999,11.998243,838.0007830000001,0.5787732718622054,0.2911961849563093,0.11571284414897734,0.014317699032507944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024190212.ulg,EL-054,750.994814,407.008367,125.993785,14.002189000000001,1297.999155,0.5785788157928347,0.3135659722367077,0.09706769416194266,0.010787517808515062,0.0,0.0,0.0,0.0,0.0,0.0,0.013545999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024205432.ulg,EL-053,1186.978914,731.993971,176.03092300000003,12.996859999999998,2108.000668,0.5630827978466276,0.34724560675518723,0.0835061039933219,0.0061654914048632535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024195538.ulg,EL-054,1294.9607139999998,710.02021,201.009773,22.008140000000004,2227.998837,0.5812214497129918,0.31868069148368233,0.0902198733957418,0.009877985407583946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251106161308.ulg,EL-054,1040.973711,503.012259,162.00469500000003,39.007756,1744.9984209999998,0.5965470790532024,0.288259435049655,0.09283945076990992,0.022354035127232934,0.0,0.0,0.0,0.0,0.0,0.0,0.048445,0.006199,0.0,0.292045,0.06467500000000001,0.014923,1.0,0.0,33.0
20251028202856.ulg,EL-056,454.972405,203.016493,58.005439,17.003081,732.9974179999999,0.620701238268209,0.27696754178743915,0.07913457479600564,0.023196645148346216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
20251106190340.ulg,EL-054,1219.9693379999999,477.032944,101.997784,18.998374,1817.99844,0.671050816743275,0.2623945837929322,0.05610443978158749,0.010450159682205227,0.003722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697119,0.00373,0.0,2.0,0.0,0.0
20251104210638.ulg,EL-056,448.003944,170.019678,76.96967099999999,21.008444,716.001737,0.6257023144624019,0.23745707477243172,0.10749927971194291,0.029341331053223407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251106141020.ulg,EL-054,1350.00432,633.99058,130.00972000000002,24.995742,2139.0003619999998,0.6311379577036276,0.2963957329147942,0.0607805974742514,0.011685711907326925,0.0,0.0,0.0,0.0,0.0,0.0,0.064557,0.0,0.0,0.039746000000000004,0.0,0.0,7.0,0.0,0.0
20251016154840.ulg,EL-058,13.002787000000001,0.0,0.0,0.0,13.002787000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251106153026.ulg,EL-054,1352.0339330000002,487.99422200000004,125.972951,33.996472,1999.997578,0.676017785157538,0.24399740648085927,0.0629865517767142,0.016998256584888724,0.0,0.0,0.0,0.006156,0.0,0.0,0.077916,0.024672999999999997,0.006184,0.415862,0.194937,0.090015,6.0,0.0,75.0
log_8_2025-10-27-15-16-20.ulg,EL-053,1794.9862349999999,812.008734,390.96926,311.037379,3309.001608,0.5424555342192507,0.2453938771250062,0.11815323965233927,0.09399734900340369,1457.4386029999996,1456.9099340000002,1456.3173190000002,1.597796,1.169106,0.929102,113.08786699999999,97.623079,58.972205,104.96896699999999,84.49544700000001,44.069277,43.0,0.0,134.0
20251104222544.ulg,EL-056,369.98453099999995,235.03627899999998,87.982256,16.995732,709.9987979999999,0.5211058554496314,0.33103757310868015,0.12391888021196344,0.023937691229725156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024192230.ulg,EL-059,78.999289,2.9989179999999998,1.000892,0.0,82.999099,0.9518089949386077,0.03613193439605892,0.012059070665333366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675022,0.468935,0.36774,0.181418,0.039499,0.002449,0.0,0.0,0.0
20251104214652.ulg,EL-056,958.988701,354.999765,140.001013,47.01062400000001,1501.0001029999999,0.6388998235798257,0.2365088212122528,0.09327182104796965,0.03131953415995203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20251027190332.ulg,EL-059,37.00145799999999,2.999325,0.0,0.0,40.000783,0.9250183427659402,0.07498165723405964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08796000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251106045838.ulg,EL-060,135.984711,124.00999200000003,37.99648499999999,32.009788,330.000976,0.4120736630791056,0.37578674312769317,0.11514052309954378,0.0969990706936576,0.0,0.0,0.0,0.165889,0.025984,0.0,0.677081,0.36402900000000005,0.123861,5.182357,1.7957569999999998,0.775822,8.0,0.0,0.0
20251024225344.ulg,EL-060,1111.943267,493.065665,225.988023,82.005946,1913.0029009999998,0.5812554003021871,0.25774433731504315,0.11813260862378588,0.04286765375898403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20251024200348.ulg,EL-058,1161.986312,838.0237970000001,154.998602,14.991255999999998,2169.9999669999997,0.5354775712768479,0.38618608743969635,0.07142792827517128,0.006908413008284622,0.0,0.0,0.0,0.0,0.0,0.0,0.003704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251017013926.ulg,EL-062,6.003032,0.0,0.0,0.0,6.003032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18_55_00.ulg,EL-062,385.996058,292.976817,132.024647,17.001407999999998,827.9989300000001,0.466179416439584,0.3538371927606234,0.15945026281616084,0.020533127983631567,0.0,0.0,0.0,0.002477,0.0,0.0,0.034709,0.012392,0.0,1.9660819999999999,0.08909900000000001,0.0,0.0,0.0,0.0
20251024184230.ulg,EL-059,2087.007419,161.99332599999997,1.998738,0.0,2250.999483,0.9271470005930694,0.07196506584004399,0.0008879335668865632,0.0,0.0,0.0,0.0,0.032311000000000006,0.003713,0.0,0.27512,0.008678,0.0,0.07683300000000001,0.0,0.0,0.0,0.0,0.0
20251025154108.ulg,EL-062,11.000526,0.0,0.0,0.0,11.000526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19_23_45.ulg,EL-062,487.018755,166.98323299999998,32.988844,6.008532000000001,692.999364,0.7027694111996328,0.24095726731431746,0.04760299318254497,0.008670328303504764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076776,0.006167000000000001,0.0,0.0,0.0,0.0
20251025154148.ulg,EL-062,8.000884000000001,0.0,0.0,0.0,8.000884000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024204620.ulg,EL-058,986.021268,681.954058,184.026076,21.996679,1873.998081,0.5261591663284099,0.363903285128284,0.09819971421838398,0.01173783432492213,0.0,0.0,0.0,0.0,0.0,0.0,0.006216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251025154732.ulg,EL-062,8.000052,0.0,0.0,0.0,8.000052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024202702.ulg,EL-062,208.99940800000002,162.993948,33.010495999999996,1.997461,407.001313,0.5135104023607905,0.40047523876169905,0.08110660812536494,0.004907750752145608,0.002478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071993,0.0,0.0,0.0,0.0,0.0
20251025164112.ulg,EL-062,7.998196,0.0,0.0,0.0,7.998196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251025164350.ulg,EL-062,4.001326,0.0,0.0,0.0,4.001326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251023192850.ulg,EL-065,1.000975,0.0,0.0,0.0,1.000975,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024051856.ulg,EL-065,19.998963,0.0,0.0,0.0,19.998963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251025165636.ulg,EL-062,115.999639,79.99342899999999,15.004186,2.001591,212.99884500000002,0.5446021972560461,0.37555804117153774,0.07044256977074217,0.009397191801673853,0.0,0.0,0.0,0.006194,0.0,0.0,0.14236900000000002,0.0,0.0,9.857916,2.266359,0.5495239999999999,1.0,0.0,0.0
20251104092558.ulg,EL-065,8.998711,0.0,0.0,0.0,8.998711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024051946.ulg,EL-065,26.005777,7.9965530000000005,2.999511,0.0,37.001841000000006,0.7028238676016146,0.21611230100686069,0.08106383139152454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024211938.ulg,EL-062,965.982947,530.019323,74.00031399999999,5.998039,1576.000623,0.6129330997098217,0.33630654408694355,0.046954495398064316,0.003805860805170507,0.0,0.0,0.0,0.084202,0.012362999999999999,0.0,0.451947,0.147315,0.033431,1.7902999999999998,1.023933,0.6190819999999999,0.0,0.0,0.0
20251025173922.ulg,EL-062,357.005599,249.994059,63.998003999999995,7.001653000000001,677.999315,0.5265574626723627,0.36872317341500555,0.09439243165017061,0.010326932262461062,0.002468,0.002468,0.002468,0.021061000000000003,0.021061000000000003,0.021061000000000003,1.6624860000000001,0.5162089999999999,0.32678300000000005,11.852559,7.160882000000001,2.517737,0.0,0.0,46.0
00_19_58.ulg,EL-065,118.00618,162.99302,146.00122699999997,156.002345,583.002772,0.20241101014867902,0.27957503433620035,0.2504297303752785,0.267584225139842,1.375867,0.643168,0.486947,1.1164049999999999,0.692739,0.4634309999999999,68.6754,61.075497,59.603314999999995,2.059897,0.922062,0.653351,42.0,0.0,107.0
19_52_27.ulg,EL-062,784.979628,654.043542,222.989967,45.987147,1708.0002840000002,0.4595898697169069,0.38292941056677243,0.1305561650597477,0.026924554656572876,1.86964,1.280662,0.815437,1.8994649999999997,1.548029,1.344999,2.7036680000000004,2.3127329999999997,1.9922959999999998,74.425707,32.069199,29.315672,1.0,0.0,13.0
20251104153146.ulg,EL-065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251104093514.ulg,EL-065,375.997617,95.00072899999998,44.995609,32.004669,547.9986240000001,0.6861287611554294,0.1733594298222179,0.08210898171890299,0.058402827303449575,8.338564,2.94162,0.876429,0.27765300000000004,0.022341,0.003723,4.486869,2.1777800000000003,1.181228,2.0229169999999996,1.096832,0.565294,14.0,0.0,439.0
20251104135242.ulg,EL-065,389.005321,218.001709,30.992594999999998,10.000561999999999,648.000187,0.600316680155526,0.3364222933472703,0.047828064901468924,0.015432961595734847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251105042010.ulg,EL-065,1239.987176,724.014564,172.00384799999998,30.994600999999996,2167.0001890000003,0.5722136907483213,0.3341091374496414,0.07937417304950681,0.01430299875253033,0.024792999999999996,0.0,0.0,0.0,0.0,0.0,1.5928209999999998,0.0,0.0,0.182136,0.008656,0.0,1.0,0.0,0.0
20251104130218.ulg,EL-065,1238.9710129999999,468.019654,73.00962,6.997766,1786.998053,0.6933253289896001,0.2619027218380523,0.0408560154150319,0.003915933757315627,0.0,0.0,0.0,0.0,0.0,0.0,0.056982000000000005,0.0,0.0,0.008677,0.0,0.0,0.0,0.0,0.0
20251105050642.ulg,EL-065,1095.0019039999997,711.0047920000001,221.975525,53.016461,2080.998682,0.5261905802590988,0.3416651813141322,0.10666778740420174,0.02547645102256725,0.03719599999999999,0.0,0.0,0.8167790000000001,0.04466799999999999,0.0,2.728329,0.946972,0.223126,7.636077,3.654102,1.874156,3.0,0.0,0.0
20251104122400.ulg,EL-065,1014.00674,621.0223739999999,112.967278,38.001848,1785.99824,0.5677534934188961,0.3477172373921264,0.06325161776195255,0.021277651427024924,0.0,0.0,0.0,0.016086,0.0,0.0,0.172094,0.0,0.0,2.5833369999999998,0.13131199999999996,0.0049429999999999995,4.0,0.0,0.0
20251105052634.ulg,EL-065,421.015585,122.97486199999999,53.003107,89.006413,685.999967,0.6137253720888298,0.179263655853791,0.07726400808995958,0.12974696396741955,0.0,0.0,0.0,0.309667,0.011137000000000001,0.003712,0.5400150000000001,0.025944000000000002,0.0,26.593577,6.959849,1.356387,43.0,0.0,134.0
20251104144414.ulg,EL-065,1911.996811,629.0128950000001,48.99166700000001,2.997508,2592.9988810000004,0.7373689302413546,0.2425812442917132,0.01889382496806407,0.0011560004988679358,0.0,0.0,0.0,0.0,0.0,0.0,0.314785,0.007429,0.0,0.841685,0.153694,0.01363,0.0,0.0,0.0
20251105054850.ulg,EL-065,313.964823,139.021186,55.009645000000006,28.004582,536.0002360000001,0.5857550088839886,0.2593677701291161,0.10262988951370536,0.05224733147318986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003726,0.0,0.0,7.0,0.0,0.0
20251029103514.ulg,EL-066,9.002464,0.0,0.0,0.0,9.002464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251031221912.ulg,EL-066,12.999704000000001,0.0,0.0,0.0,12.999704000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251024052822.ulg,EL-066,88.994854,12.004287,0.0,0.0,100.999141,0.8811446624085645,0.11885533759143556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20251029111130.ulg,EL-066,200.01252399999998,127.99900099999999,32.992083,26.995997,387.99960500000003,0.5154967206732078,0.329894668320603,0.08503122831787419,0.06957738268831484,0.563951,0.288162,0.16868100000000003,19.147403,5.971202999999999,1.081346,0.953201,0.13784600000000002,0.011077,5.722709,0.839792,0.121795,3.0,0.0,0.0
20251029144538.ulg,EL-066,432.00539100000003,192.960818,90.02464,36.010335,751.001184,0.5752392941633498,0.25693810091250135,0.119872833649221,0.04794977127492784,3.473601,0.37026700000000007,0.08886,0.260405,0.0,0.0,0.111032,0.0,0.0,5.103987999999999,0.099984,0.0,3.0,0.0,0.0
